****************************************
** Coordinates                        **
****************************************
*******************************
** Non-Development Zones     **
*******************************
    20773, 479120, 291220
    20774, 475120, 288830
    20775, 475150, 288230
    20776, 475000, 288080
    20778, 450077, 275166
    20779, 454200, 278170
    20780, 452820, 280750
    20781, 453740, 279070
    20783, 474905, 289573
    20784, 474150, 290050
    20793, 445000, 282500
    20794, 447200, 281900
    20795, 455097.06, 283832.09
    20796, 454943.75, 283852.66
    20797, 454943.75, 283946.66
    20798, 455116.69, 283949.59
    20799, 454970, 284370
    20800, 454970, 283540
    20802, 455984, 278940
    20803, 455130, 278870
    20804, 455920, 279320
    20805, 456370, 277840
    20806, 456190, 278270
    20807, 456292.44, 278538.25
    20809, 456124.06, 278977.19
    20810, 486710, 293450
    20812, 475360, 288280
    20814, 454880, 278870
    20817, 456460, 277480
    20818, 481804, 300660
    20819, 482035, 300620
    20821, 472580, 286380
    20822, 472720, 286370
    20823, 454120, 278290
    20825, 474796, 289539
    20827, 456540, 277190
    20828, 456310, 277940
    20829, 455775, 279584
    20830, 455960, 279300
    20831, 454900, 284660
    20832, 455010, 284340
    20833, 455000, 283510
    20834, 454940, 283220
    25001, 454570, 285820
    25002, 454560, 285340
    25006, 454430, 284290
    25007, 454487, 284134
    25008, 454120, 284243
    25010, 453730, 284246
    25011, 453370, 284410
    25012, 453545, 284827
    25014, 454360, 284570
    25015, 454140, 284840
    25018, 454290, 284290
    25503, 474140, 288050
    25504, 474130, 287980
    25505, 474113, 287759
    25508, 473732, 286974
    25509, 473660, 286680
    25513, 474008, 286817
    25514, 474200, 287040
    25515, 474360, 287190
    25516, 474951, 286904
    25517, 474710, 287560
    25519, 474310, 287360
    25520, 473530, 286460
    25522, 473210, 286370
    25527, 473510, 287070
    25529, 473230, 287160
    25532, 472560, 287160
    25533, 472430, 287340
    25535, 472710, 287720
    25538, 473490, 288060
    25540, 473588, 287677
    25541, 473430, 287460
    25542, 473280, 288220
    25544, 473290, 287560
    26001, 472000, 302820
    26002, 472020, 302580
    26003, 472550, 292910
    26004, 470540, 289340
    26005, 474352, 288845
    26006, 467588, 286241
    26007, 453040, 292650
    26008, 453510, 292290
    26009, 453430, 292070
    26010, 453030, 292400
    26013, 453170, 292240
    26014, 447790, 288040
    29001, 453536, 284466
    29002, 453990, 285090
    29003, 454360, 284480
    29501, 474180, 288130
    29502, 474120, 288100
    29503, 473490, 288140
    29504, 473590, 286830
    29505, 473780, 286510
    29506, 473860, 286350
    29507, 474040, 286520
    29508, 474870, 286770
    29509, 472650, 287010
    29510, 472560, 286990
    29511, 472480, 287110
    29512, 472560, 287430
    29513, 472607, 287593
    29514, 472590, 287660
    29515, 472880, 287780
    29516, 473330, 288370
    29517, 473510, 287960
    29518, 473160, 287250
    29519, 474460, 288840
    29947, 467840, 293640
    29948, 434953, 286938
    29949, 447270, 288650
    29950, 451070, 284300
    29951, 451460, 284430
    29952, 451490, 284150
    29953, 454943.75, 283774.78
    29954, 464913, 305498
    29955, 465033, 305726
    29957, 454010, 284620
    29959, 450422, 290629
    29960, 474900, 287880
    29961, 473035, 287249
    29963, 465010, 304870
    29964, 464930, 304560
    29965, 464920, 304730
    29966, 464560, 303910
    29967, 475080, 287810
    29968, 467983, 303602
    29969, 469260, 303530
    29970, 478248, 300297
    29971, 468510, 294260
    29972, 465330, 297600
    29973, 465040, 298030
    29974, 466554, 285557
    29975, 463990, 302040
    29976, 452190, 281780
    29977, 451150, 283440
    29979, 448960, 286500
    29980, 450510, 287720
    29981, 448890, 288860
    29982, 454695, 290865
    29983, 452476, 292716
    29984, 452640, 293370
    29985, 454278, 284387
    29986, 453920, 285070
    29987, 453870, 285270
    29988, 454289, 284692
    29989, 472986, 286650
    29990, 472750, 286370
    29991, 473580, 287230
    29992, 473216, 287921
    29993, 472893, 288233
    29994, 472750, 286710
    29995, 473418, 286813.2
    29996, 473470, 287210
    29997, 470530, 287380
    29998, 469660, 286780
    29999, 469910, 286860
    30002, 450303.3, 299150.5
    30003, 462170, 295220
    30004, 448510, 294960
    30005, 447820, 291480
    30007, 446460, 292710
    30011, 454480, 294490
    30012, 454130, 295080
    30013, 457500, 294810
    30015, 451290, 295180
    30017, 451460, 297250
    30022, 448300, 293560
    30023, 449270, 292860
    30024, 448380, 294330
    30025, 450200, 298800
    30027, 446210, 292390
    30043, 450040, 299250
    30046, 448030, 291750
    30049, 447880, 291740
    30050, 448890, 293440
    30052, 458718.06, 298329.13
    30053, 451720, 297400
    30054, 451130, 295950
    30070, 447870, 291600
    30075, 450120, 299040
    30076, 449950, 299060
    30081, 449070, 294720
    30090, 452010, 302550
    30091, 452440, 300370
    30092, 449420, 293380
    30109, 446110, 296440
    30112, 451870, 295120
    30138, 461750, 294130
    30141, 450300, 293040
    30143, 450160, 297730
    30144, 451690, 299380
    30145, 450580, 301980
    30146, 463580, 295990
    30147, 455520, 292810
    30152, 449250, 300760
    30157, 451660, 294840
    30161, 445960, 289510
    30163, 452540, 296050
    30164, 451540, 294700
    30165, 449390, 292560
    30166, 451010, 293910
    30167, 447780, 293610
    30168, 463840, 295990
    30174, 447240, 295680
    30175, 446040, 292880
    30178, 450930, 296090
    30180, 452150, 297280
    30181, 451710, 297850
    30182, 462390, 295480
    30184, 450160, 293120
    30185, 447773, 292065
    30186, 448580, 292010
    30187, 449480, 294620
    30188, 448970, 295690
    30189, 449870, 299330
    30191, 449790, 301320
    30192, 449690, 295860
    30196, 446300, 293830
    30197, 446550, 293790
    30198, 451310, 294340
    30199, 450388.5, 299350.6
    30200, 450930, 296870
    30211, 462220, 295330
    30214, 449040, 293400
    30215, 448860, 294720
    30216, 446260, 292780
    30225, 450280, 299040
    30233, 455640, 292720
    30234, 448890, 292180
    30237, 452500, 300330
    30238, 454440, 294360
    30239, 460330, 295270
    30241, 452500, 300090
    30242, 461420, 295130
    30243, 450930, 293840
    30244, 450860, 296720
    30245, 446500, 290040
    30246, 447490, 290810
    30272, 463880, 299030
    30277, 463750, 301620
    30325, 453530, 300340
    30327, 452900, 299900
    30328, 446400, 293800
    30339, 443100, 288700
    30340, 445460, 289790
    30500, 446620, 294120
    30501, 446570, 294120
    30503, 446370, 293880
    30504, 446510, 293850
    36001, 449020, 295180
    36003, 451170, 295680
    36004, 451820, 295430
    36005, 452000, 295330
    39947, 461012.69, 297329.09
    39948, 461830, 301010
    39951, 453285, 301350
    39954, 453700, 303380
    39956, 454490, 299670
    39959, 452370, 301960
    39960, 435821, 287765
    39961, 452961.78, 300109.66
    39962, 448713, 333948
    39963, 437560, 316984
    39964, 455425.6, 300540.5
    39965, 453530.38, 303964.44
    39966, 454836.84, 298684.56
    39968, 451180, 304560
    39969, 456612.2, 302084.8
    39970, 456486.28, 302074.05
    39971, 456520.4, 301966.2
    39972, 455600, 301190
    39973, 463690, 299790
    39974, 463840, 300080
    39975, 462827, 301395
    39976, 462920, 301690
    39977, 463220, 301940
    39978, 461554.16, 298271.66
    39979, 460980, 296960
    39980, 459150, 298430
    39981, 454893.5, 300600.6
    39982, 455219.5, 300337.9
    39983, 455480, 298040
    39984, 453957.8, 297397.5
    39985, 452330, 302320
    39986, 453870, 299480
    39987, 452680, 305790
    39988, 453470, 307100
    39989, 454320, 307590
    39990, 452800, 299020
    39991, 453040, 298250
    39992, 451740, 297560
    39993, 451170, 295390
    39994, 446697.06, 294382.75
    39995, 446430, 293790
    39996, 449070, 293410
    39997, 454931, 298797
    39998, 449050, 294980
    39999, 448230, 291830
    40001, 438050, 295440
    40002, 442410, 293760
    40003, 440090, 293100
    40004, 445180, 307720
    40005, 445100, 307940
    40006, 444650, 307970
    40007, 442170, 305690
    40008, 439920, 306320
    40009, 436080, 305260
    40010, 447900, 305090
    40011, 442990, 292090
    40012, 440160, 304980
    40013, 439240, 304750
    40014, 436690, 305150
    40015, 447210, 303470
    40016, 448090, 302380
    40017, 445430, 296970
    40018, 434840, 296950
    40019, 437970, 295100
    40020, 445680, 300600
    40021, 431230, 305400
    40022, 440380, 302720
    40023, 448880, 309690
    40024, 444430, 303390
    40025, 432060, 306930
    40026, 444690, 291820
    40028, 439400, 307780
    40029, 430440, 303990
    40030, 446180, 300810
    40032, 432470, 299490
    40033, 437250, 306620
    40034, 443520, 298380
    40035, 440710, 297120
    40036, 439400, 297100
    40037, 441580, 300250
    40038, 446950, 307280
    40039, 433340, 305000
    40040, 433700, 304790
    40041, 433910, 304850
    40042, 432760, 297630
    40043, 442710, 305680
    40044, 448460, 303460
    40045, 439360, 306420
    40046, 439890, 306410
    40047, 444390, 296930
    40048, 436650, 305820
    40050, 444330, 292330
    40052, 441840, 291950
    40054, 446870, 298270
    40056, 440640, 297270
    40057, 440090, 305220
    40058, 446460, 297760
    40059, 446360, 297750
    40061, 436820, 305420
    40062, 440430, 298070
    40063, 442960, 294220
    40064, 447170, 298230
    40066, 440870, 303060
    40067, 442370, 293240
    40068, 438460, 295520
    40069, 437810, 295410
    40070, 443120, 296550
    40071, 439830, 297050
    40072, 442540, 294230
    40073, 443160, 295450
    40074, 442640, 302460
    40075, 432780, 301570
    40076, 433620, 305300
    40077, 445650, 300650
    40078, 445320, 300850
    40079, 447100, 305790
    40080, 442790, 305720
    40081, 440100, 305300
    40082, 439370, 307840
    40083, 430660, 303770
    40084, 431020, 304130
    40085, 436820, 305140
    40086, 445550, 300510
    40088, 432720, 297070
    40090, 442630, 293710
    40091, 443560, 293850
    40092, 447610, 303620
    40093, 443290, 294010
    40094, 436290, 305260
    40095, 440620, 303170
    40096, 447860, 303350
    40097, 444480, 303700
    40101, 444460, 305090
    40104, 432340, 306670
    40107, 439220, 303220
    40109, 440690, 294140
    40110, 442940, 292170
    40111, 441800, 295400
    40112, 441070, 295150
    40113, 442420, 293660
    40115, 444440, 296860
    40116, 435020, 300900
    40118, 448050, 303410
    40119, 446550, 310060
    40120, 443520, 298510
    40124, 444750, 308010
    40125, 439440, 297190
    40126, 442680, 293320
    40127, 439770, 297140
    40128, 439850, 297600
    40129, 439960, 296810
    40130, 441490, 300570
    40131, 440500, 297850
    40133, 440650, 303010
    40134, 446230, 308130
    40135, 446900, 307460
    40136, 446120, 308220
    40137, 436130, 299180
    40138, 440510, 295300
    40139, 440680, 295370
    40140, 441500, 307010
    40141, 430880, 300250
    40143, 435520, 300520
    40144, 444080, 309420
    40145, 430080, 300630
    40147, 446890, 311690
    40148, 448560, 304890
    40149, 436710, 305880
    40150, 448550, 303450
    40152, 441420, 303150
    40153, 448860, 308760
    40154, 449150, 308850
    40155, 444390, 304920
    40156, 444470, 304430
    40157, 448730, 304200
    40158, 444275, 293449
    40159, 430750, 299490
    40160, 432090, 300550
    40161, 431720, 300800
    40162, 443390, 298000
    40163, 443570, 298820
    40164, 447310, 311560
    40166, 444626, 292325
    40168, 443100, 295710
    40169, 439940, 293080
    40170, 449810, 309770
    40171, 443250, 291700
    40172, 443210, 291790
    40176, 441760, 305640
    40177, 440950, 308400
    40178, 447150, 311660
    40179, 449520, 309470
    40180, 443520, 298100
    40183, 446950, 308980
    40184, 435410, 299960
    40185, 432480, 306260
    40186, 435530, 301260
    40188, 435910, 302200
    40189, 435130, 295780
    40190, 451660, 307860
    40191, 450230, 309430
    40193, 443410, 291300
    40194, 435690, 302210
    40195, 435430, 300130
    40196, 431620, 306490
    40197, 435270, 297110
    40198, 435720, 302010
    40199, 435470, 298530
    40201, 443420, 291090
    40202, 433530, 305120
    40203, 444390, 304530
    40204, 440460, 306550
    40205, 446020, 303730
    40206, 443640, 298000
    40207, 442480, 305210
    40209, 440130, 306470
    40210, 444720, 298210
    40213, 436300, 305160
    40214, 445360, 293640
    40215, 442290, 303240
    40220, 441830, 303370
    40221, 442580, 301370
    40222, 440080, 305830
    40223, 439270, 300730
    40224, 438730, 304480
    40225, 430390, 304010
    40226, 430760, 304410
    40227, 437090, 305680
    40228, 429470, 300720
    40229, 430650, 299340
    40231, 428640, 303290
    40233, 440520, 298250
    40235, 448150, 312950
    40238, 444490, 310520
    40240, 431383, 298200
    40243, 445360, 296440
    40245, 445280, 293280
    40247, 438220, 297370
    40248, 437970, 297100
    40249, 438560, 295460
    40250, 437690, 295400
    40251, 444570, 295420
    40252, 435720, 302120
    40253, 435520, 300410
    40254, 435090, 303240
    40255, 446840, 298560
    40256, 445110, 290000
    40257, 443940, 306930
    40258, 442480, 307690
    40259, 444360, 306530
    40260, 448640, 310700
    40261, 448550, 311230
    40262, 438900, 303240
    40263, 431920, 299820
    40264, 438550, 300220
    40265, 445630, 306320
    40266, 434880, 303420
    40267, 444310, 304640
    40268, 443140, 300740
    40269, 432000, 298750
    40270, 437250, 297770
    40271, 449260, 297700
    40274, 443850, 295030
    40275, 443450, 303970
    40277, 447370, 309840
    40278, 438540, 301720
    40279, 440200, 302390
    40280, 445100, 302670
    40281, 444720, 305170
    40282, 432460, 307110
    40283, 432210, 306300
    40285, 435420, 298670
    40286, 431280, 307100
    40287, 447200, 311760
    40288, 433230, 301540
    40289, 431210, 300040
    40290, 435480, 302500
    40291, 441520, 306240
    40292, 442980, 306060
    40293, 443890, 305150
    40294, 439770, 306620
    40295, 441240, 308430
    40296, 448080, 305960
    40298, 442370, 302560
    40299, 440090, 305410
    40300, 440150, 305370
    40301, 436950, 306100
    40302, 436980, 305060
    40303, 440090, 298280
    40304, 447660, 303880
    40305, 447630, 298230
    40306, 438480, 295610
    40307, 445050, 293470
    40308, 443320, 295820
    40309, 445330, 300940
    40310, 445730, 300670
    40311, 445270, 300870
    40312, 431480, 306100
    40313, 434120, 305210
    40314, 440520, 303550
    40315, 441600, 303340
    40316, 448450, 309950
    40317, 447100, 306610
    40318, 442050, 307390
    40319, 444500, 305270
    40320, 449200, 304420
    40321, 439250, 307960
    40322, 439470, 307930
    40323, 431120, 304180
    40324, 430980, 304210
    40325, 430730, 303700
    40326, 447323, 301166
    40327, 431230, 300550
    40329, 432740, 299670
    40330, 437360, 307110
    40331, 432900, 301910
    40332, 443570, 299330
    40333, 442050, 300840
    40334, 446070, 308190
    40335, 433460, 305310
    40336, 436830, 302800
    40337, 432610, 297740
    40339, 442230, 303970
    40340, 442110, 304600
    40341, 440350, 305870
    40346, 445010, 296150
    40347, 447640, 310200
    40349, 437360, 307220
    40350, 433220, 301430
    40351, 438680, 298300
    40353, 433301, 301257
    40354, 436390, 299810
    40356, 448660, 310938
    40357, 448632, 310812
    40358, 446830, 298480
    40360, 447370, 309640
    40361, 446430, 309840
    40364, 443250, 298660
    40366, 439200, 297210
    40368, 439510, 300610
    40372, 446330, 308220
    40373, 447540, 307210
    40374, 447010, 307430
    40375, 446070, 308310
    40376, 448160, 298090
    40377, 437100, 297780
    40378, 432900, 297660
    40380, 432870, 297610
    40382, 440790, 295750
    40383, 433020, 302460
    40384, 439890, 298710
    40386, 445920, 311860
    40390, 442480, 293750
    40391, 445050, 307920
    40392, 444120, 293400
    40393, 433570, 305060
    40394, 433680, 304940
    40395, 442870, 292160
    40396, 442850, 294590
    40397, 452050, 307760
    40399, 432350, 307050
    40401, 445400, 297110
    40402, 435530, 300840
    40403, 446940, 310850
    40404, 448360, 303610
    40405, 442570, 293870
    40406, 441670, 300360
    40407, 440540, 297870
    40408, 440590, 303110
    40409, 441880, 293490
    40410, 441230, 303210
    40411, 449090, 309000
    40412, 432160, 300820
    40413, 443482.78, 291123.91
    40418, 442670, 302290
    40420, 440910, 299200
    40423, 438810, 296420
    40425, 441080, 296370
    40426, 440810, 308540
    40427, 432200, 299570
    40430, 447950, 310070
    40431, 448270, 310050
    40432, 439250, 300910
    40433, 445900, 303750
    40434, 446430, 305790
    40437, 443610, 307050
    40438, 449010, 304330
    40439, 446940, 305780
    40440, 434280, 307730
    40441, 448630, 301560
    40442, 442980, 301260
    40443, 449210, 300610
    40444, 441990, 305000
    40445, 442560, 304350
    40447, 448720, 301480
    40448, 438420, 300270
    40449, 435860, 300400
    40450, 448354.13, 311028
    40451, 448589, 311091
    40452, 448350, 311055
    40453, 446780, 298580
    40454, 447290, 310120
    40455, 438610, 298270
    40456, 448030, 306870
    40457, 435520, 298320
    40460, 432670, 296940
    40461, 433630, 296490
    40462, 437710, 294430
    40463, 436770, 294960
    40464, 447970, 310770
    40465, 448000, 310770
    40466, 447830, 311090
    40467, 447810, 311140
    40469, 447820, 311200
    40470, 447880, 311850
    40471, 447930, 311890
    40472, 448020, 311170
    40477, 448000, 311090
    40481, 442840.84, 290670.44
    40490, 429900, 298300
    40491, 439400, 293400
    40492, 436200, 293900
    40493, 447762, 333257
    40500, 443527.13, 291116.31
    40501, 443560, 290980
    40502, 443520, 290920
    40503, 443410, 290880
    40504, 443360, 290890
    40505, 443310, 291000
    40506, 443350, 291040
    40507, 443000, 290770
    40508, 442980, 290780
    40509, 443790, 291190
    40510, 443790, 291140
    40511, 444540, 297180
    40512, 445370, 297470
    40513, 445360, 297640
    40514, 445470, 297170
    40515, 444580, 297670
    40516, 444790, 298100
    40517, 444700, 297670
    40518, 446885, 297549
    40519, 447173, 298164
    40520, 440830, 294490
    40521, 441040, 292970
    40522, 442570, 294060
    40523, 445660, 297330
    40524, 446190, 297100
    40525, 446760, 297830
    40526, 446840, 298180
    40527, 446940, 297810
    40529, 442470, 294080
    40600, 435250, 295690
    40601, 435716.1, 295477.8
    45003, 444843.91, 297259.56
    45004, 444260, 296590
    45008, 443009, 296196
    45010, 443060, 295070
    45012, 442960, 294440
    45014, 443370, 294580
    45015, 443730, 294910
    45020, 446820, 296100
    45022, 442800, 295270
    45023, 442636, 295167
    45024, 442250, 295000
    45025, 442441, 294546
    45026, 442360, 294380
    45027, 441920, 294280
    45028, 441790, 294560
    45029, 441740, 294870
    45030, 441560, 294990
    45032, 441910, 294800
    45033, 442090, 294560
    45034, 441600, 294070
    45035, 441320, 294000
    45036, 441020, 293950
    45037, 440930, 293540
    45038, 441380, 293660
    45039, 440200, 293120
    45040, 440838, 293260
    45041, 441010, 293260
    45042, 441190, 293250
    45043, 441527, 293329
    45044, 441640, 293420
    45045, 442047, 293556
    45046, 442216, 293670
    45047, 442560, 294010
    45049, 442640, 294350
    45050, 442820, 294200
    45052, 442634, 293604
    45055, 442583, 292987
    45056, 442600, 292923
    45058, 442650, 292130
    45062, 443140, 291660
    45063, 442860, 291590
    45064, 443080, 291400
    45066, 443485, 291973
    45067, 443713, 292073
    45068, 443940, 292200
    45071, 444280, 292570
    45072, 443778, 292548
    45073, 443480, 292710
    45076, 442890, 293100
    45079, 443396, 292240
    45081, 444150, 292970
    45082, 443540, 293310
    45084, 443830, 293680
    45087, 444660, 293350
    45093, 442900, 294050
    46002, 444740, 296620
    46003, 444440, 297700
    46006, 446050, 297670
    46007, 445570, 296910
    46010, 446290, 297060
    46011, 446410, 297570
    46012, 443320, 309430
    46013, 446421, 307850
    46019, 439900, 303150
    46022, 449160, 309560
    46023, 448720, 309750
    46025, 449220, 310010
    46026, 449300, 310320
    46027, 449010, 310510
    49001, 443090, 295130
    49002, 442280, 294430
    49003, 442090, 295470
    49004, 441920, 294400
    49005, 441580, 294630
    49006, 441591, 294384
    49007, 440850, 294020
    49008, 441050, 294500
    49009, 441090, 293250
    49010, 442660, 294060
    49011, 442650, 292810
    49012, 442689, 292535
    49013, 442580, 292240
    49014, 443140, 291690
    49015, 442900, 291420
    49016, 443950, 292410
    49017, 443460, 292800
    49018, 443070, 292520
    49020, 443100, 292260
    49021, 444250, 292710
    49022, 444190, 292640
    49023, 444120, 293020
    49024, 443740, 292920
    49027, 444430, 293200
    49028, 444550, 292990
    49029, 442790, 294640
    49030, 442480, 294290
    49031, 443160, 294230
    49036, 441260, 295040
    49037, 440950, 292470
    49038, 442120, 293190
    49039, 442600, 294000
    49041, 442560, 293720
    49042, 442519.44, 293812.09
    49043, 443040, 291260
    49044, 442740, 292620
    49045, 444420, 293070
    49100, 442462, 293675
    49927, 445860, 296585
    49928, 446142, 296730
    49929, 447069, 296892
    49930, 447928, 297680
    49931, 446201, 296743
    49932, 447659, 299032
    49953, 441420, 293030
    49954, 442440, 293830
    49955, 433790, 296420
    49956, 439333.91, 293438.84
    49957, 439500, 293350
    49958, 443410, 298580
    49963, 439341, 293285
    49964, 431470, 297470
    49965, 430760, 297710
    49966, 452870, 307550
    49967, 453740, 307500
    49968, 447040, 311460
    49969, 447140.84, 311607.53
    49970, 447189.28, 311624.94
    49971, 447173, 311678
    49972, 447125.34, 311655.09
    49973, 447139, 311633
    49974, 447163, 311622
    49975, 447174, 311649
    49976, 442590, 302200
    49977, 442220, 304010
    49978, 431120, 300430
    49979, 430810, 299590
    49980, 430270, 298890
    49981, 444915, 291490
    49982, 442190, 294312
    49984, 443073, 294047
    49986, 444870, 298040
    49987, 445831, 296554
    49990, 442982, 295706
    49991, 446384, 297859
    49992, 445450, 297660
    49993, 444038, 297390
    49995, 439150, 293530
    49996, 444060, 291340
    49997, 443160, 291170
    49998, 447920, 312160
    49999, 448057.44, 310559.28
    50001, 436110, 316890
    50002, 435600, 316860
    50003, 439030, 310780
    50005, 442310, 315410
    50006, 443690, 310160
    50007, 443700, 313700
    50008, 441620, 313290
    50009, 429900, 317440
    50010, 431100, 309110
    50011, 430890, 310270
    50012, 436360, 316630
    50013, 434700, 315730
    50014, 436170, 315700
    50016, 435050, 315700
    50017, 440640, 322690
    50018, 440140, 322690
    50019, 440900, 322940
    50020, 443870, 326300
    50021, 440210, 316180
    50022, 431160, 313720
    50023, 432130, 314010
    50024, 443200, 310760
    50025, 442330, 311430
    50026, 430870, 315580
    50027, 438980, 310310
    50028, 438990, 311030
    50029, 438652, 310684
    50030, 440180, 310110
    50031, 440330, 310700
    50032, 440400, 309590
    50033, 448840, 326190
    50034, 447730, 326670
    50035, 448110, 326280
    50036, 448158, 327157
    50037, 447000, 323760
    50038, 432360, 312250
    50039, 433880, 311940
    50040, 432710, 311630
    50041, 437380, 308950
    50042, 437700, 313000
    50043, 434990, 317040
    50044, 436290, 314790
    50045, 435760, 314370
    50046, 440270, 313250
    50047, 439840, 313990
    50048, 436780, 310330
    50049, 444570, 315770
    50050, 440570, 320550
    50051, 430610, 317820
    50052, 442490, 312160
    50053, 431010, 309660
    50054, 441010, 315000
    50055, 442880, 311440
    50056, 432550, 317250
    50057, 433110, 318340
    50058, 432710, 317700
    50059, 440600, 320670
    50060, 443320, 313880
    50062, 444450, 327220
    50063, 431270, 309210
    50064, 431440, 309710
    50065, 444970, 320860
    50066, 441500, 314710
    50067, 441440, 315970
    50068, 442350, 314390
    50069, 441100, 314450
    50070, 440240, 317930
    50071, 439340, 317120
    50072, 440730, 317280
    50075, 440190, 316460
    50077, 441980, 311980
    50078, 442140, 312230
    50080, 431140, 314160
    50081, 444660, 327150
    50082, 443120, 316510
    50083, 442590, 313040
    50084, 445750, 328090
    50086, 445490, 327580
    50087, 442850, 315030
    50088, 448330, 326720
    50089, 433080, 311870
    50090, 440480, 309740
    50091, 429910, 313140
    50092, 440380, 309700
    50093, 439880, 315280
    50094, 434190, 309340
    50095, 440320, 313630
    50096, 436160, 314830
    50097, 433640, 312530
    50098, 433540, 312320
    50099, 448350, 326480
    50100, 436160, 315770
    50101, 441270, 317630
    50102, 440210, 313870
    50103, 447870, 323530
    50104, 445240, 324190
    50105, 446700, 328070
    50106, 446660, 327910
    50108, 440230, 317160
    50109, 440290, 324500
    50110, 435660, 316690
    50111, 431690, 315140
    50112, 440500, 310670
    50113, 440890, 310240
    50114, 430950, 315170
    50115, 432090, 314130
    50118, 432820, 316480
    50119, 431600, 310100
    50120, 443000, 319440
    50122, 442630, 319340
    50123, 436350, 314480
    50124, 443930, 326300
    50125, 443690, 313640
    50126, 443230, 311440
    50127, 440290, 313310
    50128, 442340, 315170
    50129, 444760, 311560
    50130, 444930, 320550
    50131, 440180, 318570
    50132, 447490, 323460
    50133, 431790, 309730
    50134, 444502, 327303
    50135, 444770, 328120
    50137, 441520, 316280
    50139, 439050, 311000
    50140, 431810, 309790
    50141, 442840, 316860
    50142, 444772, 327474
    50143, 443160, 317000
    50144, 441560, 323250
    50145, 441870, 323220
    50146, 441797.09, 323241.63
    50148, 442000, 323110
    50149, 443660, 314020
    50150, 448720, 322720
    50151, 442710, 314210
    50152, 440920, 320350
    50153, 440480, 320600
    50154, 440910, 320630
    50155, 430440, 318160
    50156, 440760, 313630
    50157, 440860, 314370
    50158, 441510, 317500
    50159, 444580, 320420
    50160, 442580, 312830
    50161, 431520, 315570
    50162, 431840, 315800
    50163, 443610, 314150
    50164, 430000, 313020
    50165, 446760, 330560
    50167, 444490, 320390
    50168, 444800, 314660
    50169, 444290, 312610
    50170, 445160, 329160
    50171, 443800, 309940
    50172, 431010, 308690
    50173, 436500, 316320
    50174, 435000, 315460
    50175, 434600, 317620
    50176, 435420, 318030
    50177, 435190, 318380
    50178, 437170, 317400
    50179, 444570, 320360
    50180, 444430, 312940
    50181, 440010, 315750
    50182, 441070, 317370
    50183, 444600, 324760
    50184, 444620, 324410
    50185, 441380, 318850
    50186, 439510, 310580
    50187, 439170, 310960
    50188, 441400, 311320
    50189, 442230, 324900
    50190, 451609, 275306
    50191, 448350, 327000
    50192, 433220, 312690
    50193, 431390, 315850
    50194, 436670, 317170
    50195, 440800, 318100
    50196, 440630, 312940
    50197, 434270, 308510
    50198, 441390, 317170
    50199, 436530, 310860
    50200, 442950, 318140
    50201, 443060, 318100
    50202, 446710, 314130
    50203, 446380, 314390
    50204, 440770, 317020
    50205, 439990, 318040
    50206, 447878, 335636
    50208, 440260, 318280
    50209, 430890, 308810
    50210, 440230, 317990
    50211, 431850, 314730
    50212, 442480, 325120
    50213, 430840, 308970
    50214, 444930, 328880
    50216, 435320, 318440
    50217, 433660, 318950
    50218, 437190, 317290
    50219, 437250, 317170
    50220, 437230, 317200
    50221, 441340, 317410
    50222, 432150, 316010
    50223, 445070, 329140
    50224, 444720, 312200
    50225, 448140, 327150
    50226, 437007, 317244
    50227, 444840, 328380
    50228, 441560, 317450
    50229, 430750, 310190
    50230, 433760, 318810
    50231, 442440, 315170
    50232, 430840, 309270
    50233, 434800, 315020
    50234, 440190, 317160
    50235, 440190, 317100
    50236, 439490, 310860
    50237, 438480, 319210
    50238, 433740, 312720
    50239, 431050, 316690
    50240, 440860, 314630
    50241, 439250, 315340
    50242, 434150, 309110
    50243, 430770, 309970
    50244, 445570, 312110
    50245, 434671, 314486
    50246, 434380, 312230
    50249, 434644, 314300
    50252, 444220, 316660
    50253, 430830, 309640
    50254, 434620, 313800
    50256, 433580, 314630
    50257, 447249.34, 326430.66
    50258, 448600, 313720
    50260, 444820, 318410
    50261, 441410, 319140
    50262, 442580, 322400
    50266, 442130, 327240
    50267, 443240, 327300
    50269, 448880, 322770
    50270, 428710, 311520
    50271, 428800, 312850
    50273, 446680, 316370
    50274, 442000, 321560
    50275, 443510, 321650
    50277, 437800, 316520
    50278, 438800, 316600
    50279, 439040, 317090
    50280, 429320, 309090
    50283, 449730, 316610
    50285, 445330, 311490
    50289, 441550, 311360
    50291, 445805.03, 311864.03
    50292, 449180, 325350
    50293, 436990, 317740
    50294, 437870, 316440
    50295, 439970, 318690
    50296, 441220, 319060
    50300, 430130, 312810
    50301, 444500, 325260
    50302, 443040, 325450
    50303, 443480, 318500
    50304, 448180, 313020
    50305, 445400, 315090
    50306, 437930, 308810
    50307, 435750, 309850
    50308, 437300, 315750
    50309, 439210, 314980
    50310, 430910, 317410
    50311, 439070, 319900
    50312, 445600, 325390
    50315, 449810, 335184
    50316, 446532, 328101
    50319, 446890, 327940
    50320, 446800, 328320
    50321, 439050, 319850
    50322, 431780, 310470
    50323, 430530, 315600
    50324, 432550, 316300
    50325, 449540, 316100
    50326, 436820, 309340
    50328, 436480, 314410
    50330, 441900, 317770
    50331, 444130, 310430
    50332, 443400, 311440
    50333, 430220, 312970
    50334, 446340, 314440
